"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
-0.39454013730904,0.438783646147598,0.173601647043461,92.298981476192,0.513875548022692,"100132923","FAM66D",0.374272814607291
-0.0479810547117633,0.171864228692154,0.94751465068166,59.0148304128662,0.0444893051889654,"100132948","FAM27C",0.97311662696824
-0.00794672234057629,0.0271830439450606,0.827245836060994,0,0,"100133308","RSU1P2",0.904358908480626
0.0751567500797869,0.0235923440443755,0.0172417286165524,0,0,"100133461","LINC02171",0.10371293609449
0.100069787319093,0.0558027744456462,0.104531887215882,0,0,"100133612","LINC01134",0.278213088646312
2.26519236816102,0.489836274627355,0.00200757134571765,53.5422204636104,0.633579377649554,"100133941","CD24",0.0402813991628308
-0.0206292956625785,0.0204194302591212,0.576369006364057,0,0,"100133985","LINC01816",0.742260174997174
0.1785366792003,0.031552312758037,0.0101366049034769,0,0,"100133991","MAP3K14-AS1",0.0804293107502254
0.160223477274726,0.0930700936340691,0.191419840830571,0.00542087450532233,2.82921184686903e-06,"100134229","KDM7A-DT",0.39517859126172
-0.163469943152161,0.0718292533752962,0.0363696812982812,9.05570749011525,0.00230895507596931,"100134259","LINC01119",0.154505953132407
0.0823060750690799,0.0360909416082567,0.0410438424281914,0,0,"100134368","LOC100134368",0.165727997428214
0.00514220691180438,0.201573120950401,0.805759086449198,87.0816248095237,0.118481549686085,"100134713","NDUFB2-AS1",0.891624103077126
0.134752454115385,0.196079827853229,0.263479069596429,62.3172986138892,0.0972782518354992,"100137047","JMJD7",0.476731934524127
-0.303396048485908,0.212150651572806,0.0293526906015528,80.4060048572223,0.271935580387109,"10014","HDAC5",0.138134427849952
0.166950666692132,0.0355953833273547,0.0103969345763133,0,0,"100141515","C17orf99",0.0815251761764214
0.0230090199281001,0.0545140783541057,0.207563335942815,0,0,"100144596","LINC00029",0.414612137091523
-0.0860214999900706,0.180936822610778,0.612333760767729,57.0892750621582,0.0506283082977046,"100144602","EPHA5-AS1",0.767847096835723
0.292651147440043,0.0534005287716697,0.0186432240513783,0,0,"100144603","CHKB-DT",0.107373718089172
0.154533136349082,0.149453670232981,0.105709654851125,0,0,"100144604","LINC00930",0.280099072196832
0.00112881193108654,0.121401247147684,0.161549627510301,64.5912457679706,0.0471128545931721,"100144748","KLLN",0.359643855254173
