"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
-1.72789126672429,0.653068874088792,0.00111183568777612,94.6842431864941,2.55540603499721,"140597","TCEAL2",0.032460768014855
-2.08325019384825,0.418623903390883,0.000561656683760787,31.0087576184994,0.303513424770479,"140606","SELENOM",0.0253961780683734
-2.79298481077244,0.798984833853698,0.00118886739477167,87.9919352817411,3.75482198511195,"1410","CRYAB",0.0333097825697848
-1.00513061302335,0.26148042705467,0.00190200353691395,25.7454195856089,0.122176365052791,"144402","CPNE8",0.0396797443985212
-1.58295468701062,0.4044658544971,0.00192694164089894,84.188210474487,0.530496161046764,"145581","LRFN5",0.0399364602427048
-2.34950941235568,0.457924631108802,0.000267213051754594,81.4419757219227,1.29660100110011,"1465","CSRP1",0.0188416599803537
1.08152114937079,0.253938239211874,0.000443951414319116,62.4386748704216,0.307025653576518,"1476","CSTB",0.0231708724094959
1.48745259730341,0.426175414058622,0.00177262664614265,57.7901035431819,0.638834292239475,"150468","CKAP2L",0.0385216437826792
1.34360792210548,0.429377074293741,0.00353297095918733,0,0,"1510","CTSE",0.0497009078022547
-1.16885584921422,0.240408564416711,0.000904593505610356,48.7348834468463,0.17474581129833,"152926","PPM1K",0.0300214763929499
-1.38062998013215,0.241457446854798,0.000685912772623572,54.3810770040641,0.175962647776454,"153222","CREBRF",0.0275957316103021
-1.1360641309802,0.17801299891179,0.000124662549849962,0,0,"154043","CNKSR3",0.0146861231972368
1.04826717988921,0.0392501239818977,1.50119100764429e-07,0,0,"154467","CCDC167",0.00291021522641969
-2.41613494881983,0.472363667370291,0.00199390533967513,83.8171209437057,0.800311651644894,"158471","PRUNE2",0.0401672230677554
-2.36068722601495,0.514705494480471,0.000291453062020334,47.8557172123,0.856672438896143,"1634","DCN",0.0199027862183038
-2.66292177700583,0.123404759382329,9.25089828342587e-07,0,0,"166336","PRICKLE2",0.0029605830228571
-7.27444696577397,0.573912362491466,2.03377398005109e-05,73.4602373493937,1.83264864337506,"1674","DES",0.00906531175538612
-3.55196701007849,0.685074232985233,0.000453828464349185,86.1327988405645,2.84636071851048,"1675","CFD",0.0234419856777291
-3.34590804429091,0.63612333455387,0.000602549730010769,90.602264339354,2.60743531319555,"1805","DPT",0.0261602679117822
-1.47568843597217,0.630908370128655,0.00150111754745365,88.7518706984829,2.422749173845,"1809","DPYSL3",0.036338876291133
-1.30124083842663,0.340721440894062,0.00154175875885636,79.6063071147419,0.623022037658741,"185","AGTR1",0.0363685365306338
-2.08905287762178,0.486934641907029,0.00190442816689623,78.8881183183156,1.15878792225408,"1879","EBF1",0.0396797443985212
-1.82484234821691,0.404904421403864,0.0004308230197123,52.2648435097178,0.501795981617946,"2","A2M",0.0228425666808564
1.01347050415403,0.185299575059179,0.000130391204512713,54.7314800969647,0.14368013032957,"2023","ENO1",0.0149428641397579
1.13648261619799,0.324281408217394,0.000828221301190618,60.502795896232,0.398185819661674,"2041","EPHA1",0.0295601664720059
-1.02678619078517,0.307257365526099,0.000700057600991329,76.522970388099,0.507968724761564,"2054","STX2",0.0276738793977159
-1.46850224824922,0.48178540159709,0.00143529357675269,53.6707145649841,0.917551481542566,"217","ALDH2",0.0359654259793499
1.36447440424307,0.326820055424267,0.00132781717344694,65.6917825003363,0.435513979061353,"2177","FANCD2",0.0350824947457932
-1.43164760229381,0.335969877584075,0.00101315808083177,75.1182857852221,0.57050851577973,"219","ALDH1B1",0.0311149018172512
1.26348283613548,0.205533317260025,3.51543796770043e-05,0,0,"2194","FASN",0.00957006727828718
-2.01019476361296,0.503225031048587,0.00120635668720608,88.0259399896028,1.49160644752332,"219654","ZCCHC24",0.0335688623092909
1.11507034211628,0.192600031818771,0.000196660929128438,7.04357169311065,0.0239414722003714,"220042","DDIAS",0.0166935161827239
-1.01645744517883,0.376847662682754,0.00306361997568933,59.9824404928759,0.637627765405196,"221061","FAM171A1",0.0471479178076864
-2.02308876777343,0.523240104506312,0.00254636583437733,85.1816087468582,1.35496097744103,"221895","JAZF1",0.0436965573453324
-1.7432661958415,0.237252633848908,7.71680272956596e-05,18.1425438437293,0.0647887752510115,"222166","MTURN",0.012507312183235
1.54606423608895,0.469887564261787,0.00207566041570613,29.0339213188569,0.446109994099021,"2261","FGFR3",0.0406683343247122
-3.46756088015644,0.686983988631549,0.000396055336302872,84.952797419401,2.99646912592782,"2273","FHL1",0.0219748469755648
-1.0675423667135,0.232374797184612,0.000587209922152514,75.9181021259745,0.220777009325239,"22854","NTNG1",0.0259415436003561
-2.88880332376012,0.527849369182448,0.000488638296230002,84.3423542947408,1.60162269693913,"2294","FOXF1",0.0241857947851435
1.87039137469964,0.703324989619054,0.00271614312339403,81.0155575442659,2.42438929054533,"22974","TPX2",0.0448130247508376
-1.08287422690987,0.272656146986651,0.000618920618997869,81.7452718433317,0.405456779939519,"23017","FAIM2",0.0262225962089641
-1.6981382379144,0.427873888921719,0.000785677120924116,74.928073731259,1.0161745255092,"23048","FNBP1",0.0293793637321786
-1.0328578759124,0.236336816597834,0.000729519240820643,65.4900589033599,0.24415557958481,"23142","DCUN1D4",0.0282076105687752
-2.05340510455116,0.500061428030988,0.000770441231331982,79.7348906527367,1.39270679266656,"2316","FLNA",0.0291192093905868
-2.52639029981391,0.927925511495934,0.00119346969484291,93.705033806382,5.56970015348156,"2318","FLNC",0.0333922875036255
